File Name,x,y,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16,Band_17,Band_18,Band_19,Band_20,Band_21,Band_22,Band_23,Band_24,Band_25,Band_26,Band_27,Band_28,Band_29,Band_30,Band_31,Band_32,Band_33,Band_34,Band_35,Band_36,Band_37,Band_38,Band_39,Band_40,Band_41,Band_42,Band_43,Band_44,Band_45,Band_46,Band_47,Band_48,Band_49,Band_50,Band_51,Band_52,Band_53,Band_54,Band_55,Band_56,Band_57,Band_58,Band_59,Band_60,Band_61,Band_62,Band_63,Band_64,Band_65,Band_66,Band_67,Band_68,Band_69,Band_70,Band_71,Band_72,Band_73,Band_74,Band_75,Band_76,Band_77,Band_78,Band_79,Band_80,Band_81,Band_82,Band_83,Band_84,Band_85,Band_86,Band_87,Band_88,Band_89,Band_90,Band_91,Band_92,Band_93,Band_94,Band_95,Band_96,Band_97,Band_98,Band_99,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160,Band_161,Band_162,Band_163,Band_164,Band_165,Band_166,Band_167,Band_168,Band_169,Band_170,Band_171,Band_172,Band_173,Band_174,Band_175,Band_176,Band_177,Band_178,Band_179,Band_180,Band_181,Band_182,Band_183,Band_184,Band_185,Band_186,Band_187,Band_188,Band_189,Band_190,Band_191,Band_192,Band_193,Band_194,Band_195,Band_196,Band_197,Band_198,Band_199,Band_200,Band_201,Band_202,Band_203,Band_204
REFLECTANCE_1723.dat,112,443,0.10869565,0.092391305,0.08154506,0.07446808,0.070336394,0.06216216,0.06326034,0.05986696,0.056565657,0.053407,0.055276383,0.051908396,0.048476454,0.047381546,0.045912653,0.044865403,0.045132745,0.04361618,0.044020545,0.04369274,0.044148564,0.04417952,0.04517026,0.044398908,0.044235926,0.043278687,0.04367373,0.042990655,0.044605184,0.04368084,0.042087544,0.043549266,0.044303797,0.04436512,0.045657568,0.047710843,0.05072804,0.053162236,0.060768545,0.06727829,0.07577055,0.08378718,0.09402062,0.10479285,0.11489192,0.12261905,0.12917158,0.13330743,0.13636364,0.13996948,0.14139886,0.14205186,0.14174107,0.14158964,0.14080882,0.13846155,0.13641365,0.1298606,0.12587155,0.119100295,0.112097666,0.108438194,0.10222222,0.09768637,0.09290417,0.09144111,0.08702011,0.08589181,0.08516082,0.08245166,0.08208135,0.08,0.07825129,0.07533235,0.072195485,0.06978471,0.06718925,0.06616823,0.06503759,0.06401515,0.06273764,0.062332697,0.05882353,0.056370657,0.053021442,0.04945055,0.04867432,0.046418566,0.044165317,0.040883075,0.039718658,0.036758564,0.03519932,0.034022395,0.033536587,0.034421887,0.034451902,0.037120868,0.03964961,0.04643527,0.05753685,0.07543521,0.098280095,0.12706353,0.15722308,0.18665276,0.21573876,0.2460274,0.2821229,0.31095812,0.34432018,0.37507525,0.4103832,0.44149274,0.4702458,0.4926959,0.5129076,0.53402776,0.54850215,0.5594457,0.5712144,0.5782575,0.5851148,0.5896806,0.5924051,0.5881341,0.5933099,0.59837544,0.5972222,0.6,0.5978368,0.597166,0.59270835,0.59421843,0.59426683,0.5943182,0.58947366,0.59541065,0.58881986,0.5905612,0.5881579,0.58998644,0.5866852,0.5894886,0.5884058,0.5875371,0.59028834,0.5922481,0.5875796,0.59150326,0.59327734,0.59098786,0.589698,0.5890909,0.5932836,0.59619045,0.5870842,0.5951904,0.58811474,0.58613443,0.5883621,0.58498895,0.5873016,0.5837209,0.58472556,0.57843137,0.5768262,0.58290154,0.5775401,0.5785124,0.5835694,0.5777126,0.56969696,0.581761,0.5551948,0.56856185,0.5694444,0.56989247,0.5555556,0.5637066,0.57028115,0.5708333,0.5670996,0.58295965,0.5660377,0.57843137,0.57653064,0.5721925,0.5674157,0.5614035,0.5802469,0.58709675,0.590604,0.58156025,0.58208954,0.5905512,0.60833335,0.5701754,0.58878505,0.5882353,0.6041667,0.6,0.5882353,0.50617284
REFLECTANCE_1723.dat,271,444,0.13043478,0.11956522,0.11965812,0.11702128,0.113149844,0.11081081,0.11192214,0.11061947,0.10909091,0.11029412,0.105704695,0.10687023,0.10650069,0.10211706,0.10078388,0.102691926,0.10176991,0.10150674,0.101980925,0.10007047,0.103013314,0.10028051,0.09867964,0.098427884,0.097184986,0.09639344,0.09698138,0.09713574,0.09644364,0.096680254,0.09534492,0.09635275,0.09546413,0.09688934,0.097270474,0.10120482,0.104323305,0.11044913,0.11706881,0.126256,0.1369863,0.14997905,0.16,0.17465475,0.18502203,0.1952381,0.20259129,0.20676254,0.21178283,0.21472159,0.21369138,0.21458098,0.21324898,0.21478742,0.21331371,0.20952381,0.20535387,0.20029347,0.19126286,0.18584071,0.17677514,0.16987416,0.16333333,0.15681234,0.15106072,0.147457,0.14223035,0.14259598,0.14254385,0.1382707,0.13772894,0.13499632,0.13147265,0.12850812,0.1225472,0.11956926,0.11571482,0.11472347,0.112406015,0.11022727,0.111026615,0.10860421,0.10684089,0.102277115,0.09898675,0.094976455,0.0922042,0.08923569,0.085494325,0.08176615,0.07905629,0.07685881,0.07336726,0.071889795,0.069656074,0.068843774,0.07158837,0.07330317,0.07791609,0.08579466,0.099857345,0.12191582,0.15036856,0.18309155,0.21734694,0.25143453,0.28426126,0.31653887,0.34972066,0.3832473,0.41494998,0.44852498,0.487021,0.516129,0.5449838,0.5683931,0.5930706,0.60806113,0.6229508,0.63848394,0.64216053,0.6479199,0.65427214,0.65847665,0.66357505,0.66809976,0.6634361,0.66395664,0.66635776,0.6602871,0.66273355,0.6619433,0.65833336,0.6524064,0.65562916,0.65,0.6479532,0.65338165,0.65093166,0.6487867,0.6526316,0.6486486,0.6477115,0.6468085,0.6434783,0.6433878,0.646434,0.64551085,0.64705884,0.64705884,0.6571429,0.66031194,0.6589698,0.6636364,0.6554935,0.6552381,0.6594912,0.6492986,0.647541,0.6547368,0.6487069,0.6453745,0.64625853,0.644186,0.64677805,0.64373463,0.64483625,0.6373057,0.63538873,0.63812155,0.63352275,0.6422287,0.6344411,0.6320755,0.6396104,0.632107,0.6354167,0.63799286,0.63703704,0.6293436,0.64257026,0.6307054,0.6363636,0.6396396,0.6367925,0.6403941,0.63076925,0.62903225,0.6348315,0.6374269,0.6296296,0.63870966,0.6486486,0.6524823,0.6567164,0.6456693,0.65,0.65217394,0.6635514,0.66019416,0.65625,0.7032967,0.68604654,0.50617284
REFLECTANCE_1723.dat,85,426,0.10144927,0.08695652,0.081196584,0.06737588,0.06422018,0.05945946,0.06097561,0.05543237,0.054545455,0.05156538,0.050251257,0.05030488,0.045706373,0.04488778,0.043673012,0.041874375,0.041592922,0.04044409,0.040352166,0.040169135,0.04064471,0.039298244,0.041000694,0.040328093,0.039544236,0.039344262,0.038535647,0.039252337,0.03920386,0.03843914,0.038720537,0.038105607,0.038522426,0.038755737,0.041191068,0.041445784,0.04370301,0.0472044,0.05049151,0.056381118,0.061215755,0.06870549,0.07587629,0.08448416,0.09171005,0.0984127,0.10325874,0.106101826,0.10974201,0.110602595,0.11119516,0.11269722,0.11164868,0.1116451,0.11176471,0.10883107,0.10630499,0.101980925,0.098751836,0.09295463,0.08916019,0.08475204,0.08074074,0.07675358,0.07388442,0.071350165,0.06980994,0.06800731,0.06652047,0.06566946,0.06412605,0.06385321,0.06245408,0.059084196,0.057386152,0.055308092,0.053731345,0.051214952,0.05150376,0.051136363,0.049809884,0.049713194,0.048442908,0.045173746,0.04286828,0.040800314,0.039572615,0.036414567,0.036466774,0.034341782,0.03187086,0.030492898,0.030110262,0.028854435,0.030039182,0.028243601,0.029082773,0.029877773,0.031826567,0.03705441,0.044698052,0.056603774,0.07420147,0.0965,0.11995916,0.14397496,0.1675589,0.1939726,0.22067039,0.24670109,0.27781048,0.31005418,0.3380717,0.36495888,0.3961165,0.42031872,0.4415761,0.46212646,0.48216832,0.4941691,0.505997,0.51232666,0.51781476,0.5225225,0.52782464,0.52880484,0.5321586,0.5406137,0.5393883,0.5372849,0.5383104,0.541498,0.5416667,0.5449679,0.5375276,0.5329546,0.5356725,0.53502417,0.5354037,0.5351213,0.53157896,0.5337838,0.5304709,0.5369318,0.53701013,0.53640413,0.5341426,0.5356037,0.5334395,0.5408497,0.5394958,0.5380623,0.5328597,0.5335753,0.5410448,0.5400763,0.54011744,0.536,0.5389344,0.5368421,0.5366379,0.5320088,0.53741497,0.53488374,0.5322196,0.53808355,0.5214106,0.52987015,0.53351206,0.5276243,0.52840906,0.5278592,0.530303,0.5251572,0.52272725,0.5217391,0.53125,0.5268817,0.5074074,0.52509654,0.52208835,0.5228216,0.5194805,0.54260087,0.5283019,0.5270936,0.53061223,0.5268817,0.53370786,0.5352941,0.5308642,0.55128205,0.5405405,0.5492958,0.54477614,0.53543305,0.55833334,0.5614035,0.55140185,0.5588235,0.5463917,0.5604396,0.5764706,0.5185185
REFLECTANCE_1723.dat,461,424,0.1521739,0.13513513,0.12446352,0.120567374,0.10703364,0.10512129,0.10243902,0.1039823,0.0989899,0.09944751,0.09563758,0.09465649,0.09543569,0.092269324,0.0950783,0.09661355,0.09725906,0.098334655,0.09904622,0.09866103,0.09803922,0.09754386,0.093120225,0.09022556,0.08847185,0.087213114,0.08542068,0.0847352,0.083835945,0.0832848,0.08412787,0.08492107,0.08707124,0.08873024,0.093300246,0.0973494,0.105683416,0.112740606,0.123715945,0.13548951,0.15196918,0.16799329,0.185567,0.2018684,0.21986383,0.2297619,0.23822606,0.24601632,0.24884437,0.24952309,0.2522693,0.25056347,0.25297618,0.25101665,0.24889706,0.24331257,0.23652366,0.22772278,0.22320117,0.21136113,0.20384757,0.19363199,0.18518518,0.17891257,0.17190929,0.1683132,0.16526508,0.15972222,0.15789473,0.15609044,0.15238096,0.149303,0.14437914,0.13995568,0.13624583,0.12959525,0.12653975,0.12331839,0.12142857,0.120075755,0.12010642,0.1166348,0.11337433,0.10806638,0.10097466,0.09458399,0.09058544,0.087635055,0.08225284,0.07931317,0.07533113,0.06934002,0.065309584,0.062446166,0.061819766,0.060900263,0.061744966,0.064705886,0.07192255,0.08489681,0.11026616,0.1432027,0.18181819,0.227,0.26799387,0.31038082,0.35492507,0.39178082,0.43072626,0.47160068,0.51088876,0.55294824,0.59048796,0.62492096,0.6511327,0.6706507,0.6963315,0.7125,0.7369922,0.74762946,0.76311845,0.767926,0.77513856,0.7823241,0.78499156,0.7807395,0.78237885,0.78139114,0.78220576,0.7799043,0.78564405,0.78340083,0.78125,0.7751606,0.77177507,0.76844496,0.7637427,0.76960194,0.76645964,0.76756066,0.76842105,0.76891893,0.76976424,0.76846594,0.7648766,0.7756315,0.7723824,0.7662539,0.77070063,0.7663399,0.77310926,0.7920277,0.7921847,0.7945455,0.7854478,0.7958015,0.8023483,0.7975952,0.8118609,0.8126316,0.8107527,0.79911697,0.7913832,0.8,0.79285717,0.7911548,0.7914573,0.79480517,0.7828418,0.78729284,0.78409094,0.7800586,0.7848485,0.7868339,0.78571427,0.7866667,0.7916667,0.78853047,0.78518516,0.7837838,0.79518074,0.79583335,0.7922078,0.7837838,0.7887324,0.79310346,0.78571427,0.79569894,0.78651685,0.7882353,0.80246913,0.7948718,0.7905405,0.78723407,0.80597013,0.8031496,0.8,0.7894737,0.8130841,0.815534,0.8229167,0.83516484,0.8023256,0.7777778
REFLECTANCE_1723.dat,296,421,0.11594203,0.097826086,0.094420604,0.088652484,0.08562691,0.08625337,0.085365854,0.0864745,0.08080808,0.08287293,0.082214765,0.08549618,0.083102494,0.08603492,0.08510638,0.087649405,0.0920354,0.094369546,0.09611152,0.095842145,0.093903296,0.09052631,0.08964559,0.09022556,0.0877428,0.08655737,0.08413616,0.08598131,0.088607594,0.08561444,0.086419754,0.08818726,0.089709766,0.08979592,0.09379653,0.098265894,0.10197368,0.11136572,0.11930295,0.12712975,0.13869864,0.14997905,0.16329896,0.17709179,0.18935148,0.1984127,0.20455438,0.21026039,0.21109399,0.21213277,0.21406959,0.2123262,0.21362114,0.21478742,0.2118426,0.21033345,0.20601173,0.20286134,0.19676946,0.18959793,0.18201998,0.17549056,0.16888888,0.16311535,0.15868373,0.15404318,0.14990859,0.14844607,0.14839181,0.14556731,0.14437523,0.1412844,0.13850111,0.13367799,0.13175425,0.12625325,0.123880595,0.12294469,0.11992481,0.11969697,0.11744584,0.11701721,0.11299001,0.10965251,0.105611846,0.10086342,0.09774436,0.09363745,0.0923825,0.08830744,0.08360927,0.08061821,0.076759964,0.074074075,0.07273519,0.07281554,0.07293065,0.075113125,0.079335794,0.09193246,0.10841655,0.13056093,0.16216215,0.19309655,0.22551021,0.25599584,0.2869379,0.3178082,0.349162,0.37693632,0.40529412,0.4346779,0.46538937,0.48956355,0.51228976,0.53585654,0.55163044,0.5649757,0.5784593,0.58643323,0.6016504,0.60477656,0.60886776,0.6109746,0.6067511,0.6082474,0.61497796,0.6124661,0.61388886,0.6172249,0.612586,0.6062753,0.61354166,0.60171306,0.60418963,0.6049943,0.59532166,0.59782606,0.59875774,0.59386975,0.59342104,0.58998644,0.59361994,0.5880682,0.58780843,0.58989596,0.5827011,0.58449614,0.5923567,0.59150326,0.59731543,0.5961872,0.60035527,0.6018182,0.60634327,0.59732825,0.5996094,0.5971944,0.601227,0.58947366,0.5926724,0.5916115,0.5873016,0.5813953,0.59188545,0.58476657,0.5793451,0.5766234,0.5764075,0.57300276,0.5738636,0.5718475,0.56969696,0.5660377,0.5616883,0.5585284,0.5625,0.56630826,0.56296295,0.5714286,0.5742972,0.575,0.5714286,0.5675676,0.5660377,0.56650245,0.5714286,0.5645161,0.5730337,0.57058823,0.5740741,0.57051283,0.58389264,0.56028366,0.5925926,0.59375,0.60330576,0.57894737,0.58878505,0.57843137,0.59375,0.6,0.5882353,0.44444445
REFLECTANCE_1723.dat,224,421,0.123188406,0.10326087,0.094420604,0.088339224,0.08256881,0.0754717,0.07317073,0.07317073,0.068686865,0.06445672,0.065436244,0.061068702,0.059474412,0.057356607,0.05711086,0.0558325,0.054867256,0.056259904,0.054292005,0.05637773,0.056061666,0.055438597,0.056289088,0.055365685,0.054289546,0.053114753,0.054592166,0.052336447,0.05247286,0.05416424,0.05274972,0.053892214,0.05485232,0.05711372,0.058064517,0.06120482,0.0662594,0.069660865,0.07730116,0.0861014,0.09674658,0.1085044,0.12164948,0.1336312,0.14617541,0.15833333,0.16568512,0.17061795,0.17411402,0.17581998,0.1773157,0.17850432,0.17894346,0.17744917,0.17910996,0.17295712,0.17235057,0.16727807,0.16183487,0.15344891,0.14613393,0.13846724,0.13291374,0.12706573,0.121433794,0.11745335,0.115173675,0.11334552,0.1118421,0.11086798,0.108464636,0.10568807,0.103195004,0.09970458,0.096260644,0.09209061,0.08992537,0.08856502,0.08718527,0.08670958,0.084410645,0.082600385,0.079200305,0.07490347,0.070565306,0.06868132,0.064107634,0.06242497,0.059967585,0.057645135,0.05339404,0.050125312,0.047073793,0.045219637,0.04442509,0.043248013,0.043847874,0.0479638,0.053044282,0.061913695,0.078459345,0.10208031,0.13120393,0.164,0.19601838,0.22848201,0.26124197,0.28970426,0.31843576,0.34538153,0.3784579,0.4133574,0.44313967,0.46932322,0.49417853,0.5139442,0.5305706,0.55138886,0.564194,0.57257473,0.5851463,0.5990748,0.5993666,0.6003276,0.6059072,0.60533106,0.60704845,0.6137184,0.6163114,0.62237096,0.61651915,0.61740893,0.61875,0.6156317,0.6103753,0.61136365,0.61403507,0.6195652,0.6191067,0.61685824,0.6105263,0.61621624,0.61911356,0.6207386,0.62608695,0.6166419,0.6176024,0.623839,0.62738854,0.6247961,0.6386555,0.63604856,0.6412078,0.64363635,0.6424581,0.648855,0.64187866,0.638,0.63729507,0.6407563,0.64301074,0.6490066,0.6507937,0.6473318,0.63961816,0.64705884,0.6549118,0.65194803,0.6461126,0.6491713,0.63920456,0.6422287,0.6515151,0.6520376,0.6461039,0.6555184,0.6527778,0.65591395,0.65555555,0.65384614,0.66,0.66390043,0.66233766,0.6531532,0.6760563,0.67487687,0.6666667,0.66129035,0.6815643,0.69005847,0.67901236,0.67096776,0.6689189,0.67375886,0.6865672,0.703125,0.71900827,0.7017544,0.7037037,0.69902915,0.7083333,0.73333335,0.7058824,0.5555556
REFLECTANCE_1723.dat,98,411,0.123188406,0.11413044,0.10729614,0.10600707,0.09174312,0.09703504,0.08759124,0.0864745,0.08467742,0.08287293,0.07885906,0.0778626,0.076071925,0.07356609,0.07390817,0.07078764,0.07079646,0.07131537,0.07190022,0.07117689,0.07288017,0.072280705,0.072967336,0.07040328,0.06970509,0.06819672,0.07000642,0.06978193,0.06996381,0.06930693,0.07070707,0.07018498,0.0701847,0.07139215,0.07589286,0.07851638,0.082706764,0.08936755,0.09919571,0.10708042,0.11900685,0.13238375,0.14556701,0.16084485,0.17373899,0.18730159,0.19623233,0.20209871,0.20724191,0.20938215,0.20877458,0.21195039,0.21250466,0.21109058,0.21213235,0.21025641,0.20674486,0.19699194,0.19155963,0.18215339,0.17314096,0.16432272,0.1574074,0.15246142,0.14703731,0.14155084,0.13893966,0.13559942,0.13445379,0.13129103,0.12930404,0.12729274,0.12307127,0.12070875,0.11588301,0.11065726,0.10858209,0.104672894,0.10296881,0.101136364,0.10038023,0.098661564,0.09457901,0.09111969,0.084990256,0.08006279,0.0771666,0.07322929,0.07050243,0.06702084,0.0625,0.059707724,0.05637982,0.052540913,0.05357143,0.052956752,0.05324385,0.057466064,0.061779622,0.07317073,0.09129815,0.11998065,0.15528256,0.19309655,0.23379275,0.27438706,0.31049252,0.35068494,0.3860335,0.4271789,0.46556798,0.5048135,0.5420272,0.5790139,0.6112549,0.63503647,0.66032606,0.67477417,0.6932953,0.70094824,0.7164291,0.72243637,0.7307997,0.73054874,0.7392405,0.742268,0.7462555,0.7479675,0.7442076,0.7473684,0.7482793,0.74418604,0.74895835,0.75374734,0.7505519,0.7465909,0.74385965,0.74065137,0.74037266,0.7458493,0.74210525,0.74154264,0.7479224,0.7457386,0.7358491,0.74145615,0.73748106,0.7352941,0.7388535,0.74346405,0.73781514,0.7521664,0.74955595,0.74545455,0.74067163,0.7480916,0.74951077,0.743487,0.74846625,0.7473684,0.74568963,0.7527594,0.74603176,0.737819,0.7446301,0.74201477,0.73803526,0.74093264,0.73458445,0.73756903,0.7443182,0.72140765,0.72727275,0.7327044,0.72402596,0.7324415,0.716263,0.72401434,0.7185185,0.7258687,0.72,0.71666664,0.72727275,0.7252252,0.7230047,0.73399013,0.72307694,0.72043014,0.71348315,0.7235294,0.70987654,0.7225807,0.738255,0.7234042,0.7259259,0.734375,0.7416667,0.7217391,0.72897196,0.70873785,0.7395833,0.75555557,0.7411765,0.6419753
REFLECTANCE_1723.dat,440,401,0.1521739,0.13586956,0.12875536,0.12411348,0.11620795,0.113513514,0.1097561,0.10864745,0.105050504,0.10313076,0.09899329,0.102134146,0.09681881,0.09600998,0.09630459,0.09770688,0.098230086,0.0999207,0.10117302,0.096546866,0.09663866,0.09403509,0.092425294,0.09090909,0.0877428,0.08590164,0.08477842,0.08343711,0.085042216,0.08503203,0.08473625,0.0860098,0.085488126,0.09026007,0.09379653,0.09585742,0.10427431,0.11039853,0.12103618,0.13286713,0.14726028,0.16373535,0.18061855,0.19902518,0.2142571,0.23006743,0.23831959,0.24640498,0.24922958,0.25410149,0.25378215,0.2546957,0.25418684,0.2539741,0.24972416,0.24624404,0.24010263,0.23330888,0.22458716,0.2161564,0.20414202,0.19585338,0.18777777,0.18068308,0.17404021,0.16934894,0.16453382,0.16087751,0.15935673,0.15614739,0.1546354,0.1508257,0.14763129,0.14143279,0.13624583,0.1325167,0.12798508,0.12593423,0.12368421,0.12310606,0.12200684,0.11969407,0.114527285,0.10926641,0.10448343,0.09772371,0.0937871,0.09083633,0.087079786,0.08299264,0.07864238,0.07560568,0.06997456,0.068475455,0.067073174,0.06749008,0.07021467,0.07197827,0.078413285,0.092401505,0.11412268,0.14707305,0.18624079,0.23111556,0.27667177,0.31924883,0.3672377,0.40657535,0.45139664,0.49225473,0.5361978,0.5809753,0.6219889,0.65844405,0.68478966,0.7126742,0.74524456,0.7658096,0.7783322,0.7951895,0.807952,0.8164996,0.8202692,0.8288288,0.8303797,0.83419245,0.8325991,0.82836497,0.8331789,0.83253586,0.8308751,0.8319838,0.82395834,0.82441115,0.8156733,0.8193182,0.8152047,0.82147163,0.81490684,0.8212005,0.8236842,0.8227334,0.8224688,0.81534094,0.82028985,0.8219585,0.8118361,0.8217054,0.8200637,0.82843137,0.8319328,0.8422877,0.8383659,0.8527273,0.8488806,0.85305345,0.86105675,0.86372745,0.8668033,0.8568421,0.85991377,0.85871965,0.85487527,0.8538283,0.8615752,0.85012287,0.8513854,0.84415585,0.847185,0.85359114,0.85795456,0.8445748,0.85196376,0.8490566,0.8474026,0.8394649,0.8541667,0.8428571,0.85555553,0.85714287,0.85943776,0.85,0.84415585,0.8513514,0.8537736,0.85714287,0.8469388,0.8494624,0.8547486,0.84705883,0.86503065,0.85897434,0.8513514,0.8652482,0.88148147,0.8671875,0.875,0.8869565,0.88785046,0.8446602,0.8645833,0.87777776,0.872093,0.80487806
REFLECTANCE_1723.dat,330,397,0.15827338,0.13586956,0.12017167,0.11702128,0.1097561,0.1027027,0.1,0.09534368,0.09475806,0.09023941,0.087248325,0.08549618,0.084487535,0.08478803,0.083986565,0.08275174,0.08495575,0.08557845,0.08510638,0.08668076,0.085434176,0.082105264,0.08200139,0.08128415,0.07970529,0.07732634,0.07578677,0.074143305,0.07599518,0.075669385,0.07575758,0.074578114,0.07805907,0.07908163,0.081389576,0.08289157,0.08928572,0.09807516,0.1054042,0.11620795,0.12799658,0.14405361,0.16,0.1754671,0.19303164,0.20357142,0.21279937,0.22230859,0.22650231,0.22807017,0.23175803,0.22990233,0.2307406,0.22912048,0.22867647,0.22279224,0.21708837,0.21239913,0.2041116,0.19542773,0.18565089,0.1780822,0.16962963,0.16201323,0.15362106,0.15069495,0.14369287,0.14290936,0.14108187,0.13967906,0.1366801,0.13394496,0.13078618,0.12592319,0.12287195,0.11882659,0.11347517,0.111775704,0.110526316,0.10871212,0.10984416,0.10703364,0.102652825,0.09803165,0.091617934,0.0867347,0.083102494,0.0796,0.07820097,0.07399836,0.069950335,0.06599833,0.06446141,0.062419284,0.060949065,0.060017653,0.061744966,0.064282484,0.067343175,0.08067542,0.10128388,0.12868892,0.16707617,0.21,0.2510204,0.29473135,0.33940044,0.38027397,0.42402235,0.46387616,0.50735724,0.5478627,0.58776265,0.63187855,0.66148865,0.69343066,0.7180706,0.73731756,0.7503566,0.7716995,0.7831958,0.7933693,0.79746836,0.8009828,0.8050633,0.8065348,0.8096916,0.8158845,0.8072289,0.8164436,0.81317604,0.81193125,0.81354165,0.8104925,0.80794704,0.8056818,0.8025701,0.8103865,0.808933,0.80867344,0.8081472,0.811908,0.8074792,0.8082386,0.8113208,0.8112927,0.81335354,0.8049536,0.81050956,0.8120915,0.81543624,0.82495666,0.8294849,0.8366606,0.8470149,0.84160304,0.8356164,0.836,0.83811474,0.84,0.8383621,0.8388521,0.83900225,0.83488375,0.8329356,0.84029484,0.83879095,0.84675324,0.8364611,0.8480663,0.8413598,0.8357771,0.8333333,0.8238994,0.83441556,0.8233333,0.8263889,0.82437277,0.8333333,0.8346154,0.8353414,0.8333333,0.8362069,0.8378378,0.8349057,0.8325123,0.84102565,0.8333333,0.8435754,0.84705883,0.8518519,0.85897434,0.852349,0.8652482,0.86567163,0.86614174,0.8666667,0.87826085,0.8888889,0.8737864,0.88659793,0.8901099,0.89411765,0.69135803
REFLECTANCE_1723.dat,88,394,0.13043478,0.11413044,0.10729614,0.095744684,0.094801225,0.094339624,0.085365854,0.08425721,0.07878788,0.07550645,0.0738255,0.07022901,0.07063712,0.068578556,0.06935123,0.06480558,0.06454465,0.06502776,0.06456346,0.065539114,0.06517169,0.06385965,0.065323144,0.06561859,0.06434316,0.06487549,0.06294155,0.0635514,0.06272618,0.0628638,0.0634119,0.062602066,0.064907655,0.06629271,0.06894841,0.07129095,0.07612782,0.08157653,0.08798571,0.09833916,0.10916096,0.12149141,0.13402061,0.1506905,0.16099319,0.17261904,0.17981939,0.186164,0.18990755,0.19298245,0.19478063,0.19428787,0.19791667,0.19593346,0.19713129,0.19421034,0.18848552,0.18341893,0.17688073,0.16820362,0.1609323,0.15290633,0.14740741,0.14285715,0.13857403,0.13318698,0.12943327,0.12646198,0.12573099,0.12363239,0.12202272,0.12,0.11682586,0.113367796,0.10958904,0.10471593,0.101530425,0.10093458,0.09849624,0.09621212,0.09657795,0.094072655,0.09073433,0.08571429,0.08183944,0.077708006,0.07320934,0.07042817,0.06685575,0.064186424,0.060405463,0.056808688,0.05258694,0.050796382,0.05139373,0.050308913,0.051901568,0.053417835,0.05904059,0.06988743,0.089396104,0.112239964,0.14643735,0.18259129,0.22256254,0.25547445,0.2901499,0.3249315,0.3623674,0.3935743,0.43084168,0.46718845,0.50432634,0.5385588,0.5620957,0.59096944,0.61277175,0.63168865,0.64550644,0.6637491,0.675919,0.6784888,0.6935867,0.7002457,0.69957805,0.70274913,0.70660794,0.71273714,0.7108434,0.71701723,0.7138643,0.7176113,0.7135417,0.7152034,0.7144432,0.7125,0.7056075,0.71290714,0.7192547,0.7104592,0.71447366,0.7171854,0.70914125,0.71022725,0.71449274,0.7161961,0.7147193,0.71826625,0.7165605,0.7243067,0.71932775,0.72270364,0.7193606,0.72,0.73320895,0.730916,0.7299413,0.7214429,0.72336066,0.7389474,0.7284483,0.73068434,0.7256236,0.727907,0.7183771,0.73218673,0.720403,0.72987014,0.71849865,0.7292818,0.7073864,0.71847504,0.71299094,0.7106918,0.71753246,0.71237457,0.7361111,0.72401434,0.7259259,0.72692305,0.7309237,0.7219917,0.73275864,0.7219731,0.7358491,0.7241379,0.71794873,0.71505374,0.72625697,0.7176471,0.72839504,0.7307692,0.7181208,0.73049647,0.7238806,0.7401575,0.73333335,0.73913044,0.7570093,0.74757284,0.7628866,0.76666665,0.7529412,0.6666667
